Data,CDI
5/7/2013,0.000295143
8/7/2013,0.000295143
9/7/2013,0.000295143
10/7/2013,0.000295143
11/7/2013,0.000313525
12/7/2013,0.000313525
15/07/2013,0.000313525
16/07/2013,0.000313525
17/07/2013,0.000313525
18/07/2013,0.000313525
19/07/2013,0.000313525
22/07/2013,0.000313525
23/07/2013,0.000313525
24/07/2013,0.000313525
25/07/2013,0.000313525
26/07/2013,0.000313525
29/07/2013,0.000313525
30/07/2013,0.000313525
31/07/2013,0.000313525
1/8/2013,0.000313892
2/8/2013,0.000313892
5/8/2013,0.000313525
6/8/2013,0.000313525
7/8/2013,0.000313525
8/8/2013,0.000313525
9/8/2013,0.000313525
12/8/2013,0.000313525
13/08/2013,0.000313525
14/08/2013,0.000313525
15/08/2013,0.000313525
16/08/2013,0.000313525
19/08/2013,0.000313525
20/08/2013,0.000313525
21/08/2013,0.000313525
22/08/2013,0.000313525
23/08/2013,0.000313525
26/08/2013,0.000313525
27/08/2013,0.000313525
28/08/2013,0.000313525
29/08/2013,0.000331823
30/08/2013,0.000331823
2/9/2013,0.000331823
3/9/2013,0.000331823
4/9/2013,0.000331823
5/9/2013,0.000331823
6/9/2013,0.000331823
9/9/2013,0.000331823
10/9/2013,0.000331823
11/9/2013,0.000331823
12/9/2013,0.000331823
13/09/2013,0.000331823
16/09/2013,0.000331823
17/09/2013,0.000331823
18/09/2013,0.000331823
19/09/2013,0.000331458
20/09/2013,0.000331093
23/09/2013,0.000331093
24/09/2013,0.000331093
25/09/2013,0.000335108
26/09/2013,0.000331823
27/09/2013,0.000331458
30/09/2013,0.000331458
1/10/2013,0.000331458
2/10/2013,0.000331093
3/10/2013,0.000331093
4/10/2013,0.000335838
7/10/2013,0.000335108
8/10/2013,0.000335108
9/10/2013,0.000336567
10/10/2013,0.000355123
11/10/2013,0.00035367
14/10/2013,0.00035476
15/10/2013,0.00035476
16/10/2013,0.00035476
17/10/2013,0.00035476
18/10/2013,0.00035367
21/10/2013,0.00035476
22/10/2013,0.00035476
23/10/2013,0.00035367
24/10/2013,0.00035367
25/10/2013,0.00035367
28/10/2013,0.00035367
29/10/2013,0.00035367
30/10/2013,0.00035367
31/10/2013,0.00035367
1/11/2013,0.00035367
4/11/2013,0.000352218
5/11/2013,0.000352218
6/11/2013,0.000352218
7/11/2013,0.000352218
8/11/2013,0.000352218
11/11/2013,0.000352218
12/11/2013,0.000352218
13/11/2013,0.000352218
14/11/2013,0.000352218
18/11/2013,0.000352218
19/11/2013,0.000352218
20/11/2013,0.000352218
21/11/2013,0.000352218
22/11/2013,0.000352218
25/11/2013,0.000352218
26/11/2013,0.000352218
27/11/2013,0.000352218
28/11/2013,0.000369977
29/11/2013,0.000369977
2/12/2013,0.000369977
3/12/2013,0.000369977
4/12/2013,0.000369977
5/12/2013,0.000369977
6/12/2013,0.000369616
9/12/2013,0.00037287
10/12/2013,0.000369977
11/12/2013,0.000369977
12/12/2013,0.000369977
13/12/2013,0.000369977
16/12/2013,0.00037287
17/12/2013,0.000369977
18/12/2013,0.000369977
19/12/2013,0.000369977
20/12/2013,0.000369977
23/12/2013,0.000369977
24/12/2013,0.000369977
26/12/2013,0.000369977
27/12/2013,0.000369977
30/12/2013,0.000369977
31/12/2013,0.000369977
2/1/2014,0.000369977
3/1/2014,0.000369977
6/1/2014,0.000369977
7/1/2014,0.000369977
8/1/2014,0.000369977
9/1/2014,0.000369977
10/1/2014,0.000369977
13/01/2014,0.000369977
14/01/2014,0.000369977
15/01/2014,0.000369977
16/01/2014,0.000388019
17/01/2014,0.000390538
20/01/2014,0.000390898
21/01/2014,0.000390898
22/01/2014,0.000388019
23/01/2014,0.000388019
24/01/2014,0.000388019
27/01/2014,0.000388019
28/01/2014,0.000388019
29/01/2014,0.000388019
30/01/2014,0.000388019
31/01/2014,0.000388019
3/2/2014,0.000388019
4/2/2014,0.000388739
5/2/2014,0.000388739
6/2/2014,0.000388739
7/2/2014,0.000388739
10/2/2014,0.000388739
11/2/2014,0.000388739
12/2/2014,0.000388739
13/02/2014,0.000388739
14/02/2014,0.000388739
17/02/2014,0.000388739
18/02/2014,0.000388739
19/02/2014,0.000388739
20/02/2014,0.000388739
21/02/2014,0.000388739
24/02/2014,0.000388739
25/02/2014,0.000388739
26/02/2014,0.000390898
27/02/2014,0.000399522
28/02/2014,0.000399522
5/3/2014,0.000398086
6/3/2014,0.000398086
7/3/2014,0.000398086
10/3/2014,0.000398086
11/3/2014,0.000398086
12/3/2014,0.000398086
13/03/2014,0.000398086
14/03/2014,0.000398086
17/03/2014,0.000398086
18/03/2014,0.000398086
19/03/2014,0.000399522
20/03/2014,0.000399522
21/03/2014,0.000399522
24/03/2014,0.000399522
25/03/2014,0.000399522
26/03/2014,0.000399522
27/03/2014,0.000398086
28/03/2014,0.000398086
31/03/2014,0.000398086
1/4/2014,0.000398086
2/4/2014,0.000398086
3/4/2014,0.000407053
4/4/2014,0.000407053
7/4/2014,0.000407053
8/4/2014,0.000407053
9/4/2014,0.000407053
10/4/2014,0.000407053
11/4/2014,0.000407053
14/04/2014,0.000407053
15/04/2014,0.000407053
16/04/2014,0.000407053
17/04/2014,0.000407053
22/04/2014,0.000407053
23/04/2014,0.000407053
24/04/2014,0.000407053
25/04/2014,0.000407053
28/04/2014,0.000407053
29/04/2014,0.000407053
30/04/2014,0.000407053
2/5/2014,0.000407053
5/5/2014,0.000407053
6/5/2014,0.000407053
7/5/2014,0.000407053
8/5/2014,0.000407053
9/5/2014,0.000407053
12/5/2014,0.000407053
13/05/2014,0.000407053
14/05/2014,0.000407053
15/05/2014,0.000407053
16/05/2014,0.000407053
19/05/2014,0.000407053
20/05/2014,0.000407053
21/05/2014,0.000407053
22/05/2014,0.000407053
23/05/2014,0.000407053
26/05/2014,0.000407053
27/05/2014,0.000407053
28/05/2014,0.000407053
29/05/2014,0.000407053
30/05/2014,0.000407053
2/6/2014,0.000407053
3/6/2014,0.000407053
4/6/2014,0.000407053
5/6/2014,0.000407053
6/6/2014,0.000407053
9/6/2014,0.000408486
10/6/2014,0.000407053
11/6/2014,0.000407053
12/6/2014,0.000407053
13/06/2014,0.000407053
16/06/2014,0.000407053
17/06/2014,0.000407053
18/06/2014,0.000407053
20/06/2014,0.000407053
23/06/2014,0.000407053
24/06/2014,0.000407053
25/06/2014,0.000407053
26/06/2014,0.000407053
27/06/2014,0.000407053
30/06/2014,0.000407053
1/7/2014,0.000407053
2/7/2014,0.000407053
3/7/2014,0.000407053
4/7/2014,0.000407053
7/7/2014,0.000407053
8/7/2014,0.000407053
9/7/2014,0.000407053
10/7/2014,0.000407053
11/7/2014,0.000407053
14/07/2014,0.000407053
15/07/2014,0.000407053
16/07/2014,0.000407053
17/07/2014,0.000407053
18/07/2014,0.000407053
21/07/2014,0.000407053
22/07/2014,0.000407053
23/07/2014,0.000407053
24/07/2014,0.000407053
25/07/2014,0.000407053
28/07/2014,0.000407053
29/07/2014,0.000407053
30/07/2014,0.000407053
31/07/2014,0.000407053
1/8/2014,0.000407053
4/8/2014,0.000407412
5/8/2014,0.000407412
6/8/2014,0.000407412
7/8/2014,0.000407412
8/8/2014,0.000407412
11/8/2014,0.000407412
12/8/2014,0.000407412
13/08/2014,0.000407412
14/08/2014,0.000407412
15/08/2014,0.00040777
18/08/2014,0.000407412
19/08/2014,0.000407412
20/08/2014,0.000408486
21/08/2014,0.00040777
22/08/2014,0.000407412
25/08/2014,0.000408486
26/08/2014,0.000408486
27/08/2014,0.000407412
28/08/2014,0.000408486
29/08/2014,0.000407412
1/9/2014,0.000407412
2/9/2014,0.000407412
3/9/2014,0.000407412
4/9/2014,0.000407412
5/9/2014,0.000407412
8/9/2014,0.000407412
9/9/2014,0.000407412
10/9/2014,0.000408486
11/9/2014,0.000407412
12/9/2014,0.000407412
15/09/2014,0.000407412
16/09/2014,0.000407412
17/09/2014,0.000407412
18/09/2014,0.000407412
19/09/2014,0.000407412
22/09/2014,0.000407412
23/09/2014,0.000408486
24/09/2014,0.000408486
25/09/2014,0.000408486
26/09/2014,0.000407412
29/09/2014,0.000407412
30/09/2014,0.000407412
1/10/2014,0.000407412
2/10/2014,0.000407412
3/10/2014,0.000407412
6/10/2014,0.000407412
7/10/2014,0.000408486
8/10/2014,0.000408486
9/10/2014,0.000408486
10/10/2014,0.000408486
13/10/2014,0.000407412
14/10/2014,0.000408486
15/10/2014,0.000407412
16/10/2014,0.000408486
17/10/2014,0.000408486
20/10/2014,0.000408486
21/10/2014,0.000408486
22/10/2014,0.000408486
23/10/2014,0.000408486
24/10/2014,0.000408486
27/10/2014,0.000408486
28/10/2014,0.000408486
29/10/2014,0.000408486
30/10/2014,0.00041743
31/10/2014,0.000416358
3/11/2014,0.000416358
4/11/2014,0.000416358
5/11/2014,0.00041743
6/11/2014,0.00041743
7/11/2014,0.00041743
10/11/2014,0.00041743
11/11/2014,0.00041743
12/11/2014,0.00041743
13/11/2014,0.00041743
14/11/2014,0.00041743
17/11/2014,0.00041743
18/11/2014,0.00041743
19/11/2014,0.00041743
20/11/2014,0.00041743
21/11/2014,0.00041743
24/11/2014,0.00041743
25/11/2014,0.00041743
26/11/2014,0.00041743
27/11/2014,0.00041743
28/11/2014,0.000416358
1/12/2014,0.000416358
2/12/2014,0.000416358
3/12/2014,0.00041743
4/12/2014,0.000435258
5/12/2014,0.000435258
8/12/2014,0.000435258
9/12/2014,0.000434547
10/12/2014,0.000434547
11/12/2014,0.000435258
12/12/2014,0.000435258
15/12/2014,0.000435258
16/12/2014,0.000435258
17/12/2014,0.000435258
18/12/2014,0.000435258
19/12/2014,0.000435258
22/12/2014,0.000435258
23/12/2014,0.000434547
24/12/2014,0.000434547
26/12/2014,0.000434547
29/12/2014,0.000435258
30/12/2014,0.000434547
31/12/2014,0.000434547
2/1/2015,0.000434547
5/1/2015,0.000434547
6/1/2015,0.000434547
7/1/2015,0.000434547
8/1/2015,0.000434547
9/1/2015,0.000434547
12/1/2015,0.000434547
13/01/2015,0.000434547
14/01/2015,0.000434547
15/01/2015,0.000434547
16/01/2015,0.000434547
19/01/2015,0.000434547
20/01/2015,0.000434547
21/01/2015,0.000434547
22/01/2015,0.000453007
23/01/2015,0.000452653
26/01/2015,0.000452653
27/01/2015,0.000452653
28/01/2015,0.000452653
29/01/2015,0.000452653
30/01/2015,0.000452653
2/2/2015,0.000452653
3/2/2015,0.000453007
4/2/2015,0.000453007
5/2/2015,0.000453007
6/2/2015,0.000453007
9/2/2015,0.000453007
10/2/2015,0.000453007
11/2/2015,0.000453007
12/2/2015,0.000453007
13/02/2015,0.000453007
18/02/2015,0.000453007
19/02/2015,0.000453007
20/02/2015,0.000453007
23/02/2015,0.000453007
24/02/2015,0.000453007
25/02/2015,0.000453007
26/02/2015,0.000453007
27/02/2015,0.000453007
2/3/2015,0.000453007
3/3/2015,0.000453007
4/3/2015,0.000453007
5/3/2015,0.00047103
6/3/2015,0.00047103
9/3/2015,0.00047103
10/3/2015,0.00047103
11/3/2015,0.00047103
12/3/2015,0.00047103
13/03/2015,0.00047103
16/03/2015,0.00047103
17/03/2015,0.00047103
18/03/2015,0.00047103
19/03/2015,0.00047103
20/03/2015,0.00047103
23/03/2015,0.000471382
24/03/2015,0.000471382
25/03/2015,0.000471382
26/03/2015,0.000471382
27/03/2015,0.000471382
30/03/2015,0.00047103
31/03/2015,0.00047103
1/4/2015,0.00047103
2/4/2015,0.00047103
6/4/2015,0.00047103
7/4/2015,0.00047103
8/4/2015,0.00047103
9/4/2015,0.00047103
10/4/2015,0.00047103
13/04/2015,0.00047103
14/04/2015,0.00047103
15/04/2015,0.00047103
16/04/2015,0.00047103
17/04/2015,0.00047103
20/04/2015,0.00047103
22/04/2015,0.00047103
23/04/2015,0.00047103
24/04/2015,0.00047103
27/04/2015,0.000471382
28/04/2015,0.000471735
29/04/2015,0.000471735
30/04/2015,0.000488971
4/5/2015,0.000488971
5/5/2015,0.000489673
6/5/2015,0.000489673
7/5/2015,0.000489673
8/5/2015,0.000489673
11/5/2015,0.000489673
12/5/2015,0.000489673
13/05/2015,0.000489673
14/05/2015,0.000489673
15/05/2015,0.000489673
18/05/2015,0.000489673
19/05/2015,0.000489673
20/05/2015,0.000489673
21/05/2015,0.000489673
22/05/2015,0.000489673
25/05/2015,0.000489673
26/05/2015,0.000489673
27/05/2015,0.000489673
28/05/2015,0.000489673
29/05/2015,0.000489673
1/6/2015,0.000489673
2/6/2015,0.000489673
3/6/2015,0.000489673
5/6/2015,0.000507531
8/6/2015,0.000507531
9/6/2015,0.000507531
10/6/2015,0.000507531
11/6/2015,0.000507531
12/6/2015,0.000507531
15/06/2015,0.000507531
16/06/2015,0.000507531
17/06/2015,0.000507531
18/06/2015,0.000507531
19/06/2015,0.000507531
22/06/2015,0.000507531
23/06/2015,0.000507531
24/06/2015,0.000507531
25/06/2015,0.000507531
26/06/2015,0.000507531
29/06/2015,0.000507531
30/06/2015,0.000507531
1/7/2015,0.000507531
2/7/2015,0.000507531
3/7/2015,0.000507531
6/7/2015,0.000507531
7/7/2015,0.000507531
8/7/2015,0.000507531
9/7/2015,0.000507531
10/7/2015,0.000507531
13/07/2015,0.000507531
14/07/2015,0.000507531
15/07/2015,0.000507531
16/07/2015,0.000507531
17/07/2015,0.000507531
20/07/2015,0.000507531
21/07/2015,0.000507531
22/07/2015,0.000507531
23/07/2015,0.000507531
24/07/2015,0.000507531
27/07/2015,0.000507531
28/07/2015,0.000507531
29/07/2015,0.000507531
30/07/2015,0.000524614
31/07/2015,0.000524614
3/8/2015,0.000524614
4/8/2015,0.000524614
5/8/2015,0.000524614
6/8/2015,0.000524614
7/8/2015,0.000524614
10/8/2015,0.000524614
11/8/2015,0.000524614
12/8/2015,0.000524614
13/08/2015,0.000524614
14/08/2015,0.000524614
17/08/2015,0.000524614
18/08/2015,0.000524614
19/08/2015,0.000524614
20/08/2015,0.000524614
21/08/2015,0.000524614
24/08/2015,0.000524614
25/08/2015,0.000524614
26/08/2015,0.000524614
27/08/2015,0.000524614
28/08/2015,0.000524614
31/08/2015,0.000524614
1/9/2015,0.000524614
2/9/2015,0.000524614
3/9/2015,0.000524614
4/9/2015,0.000524614
8/9/2015,0.000524614
9/9/2015,0.000524614
10/9/2015,0.000524614
11/9/2015,0.000524614
14/09/2015,0.000524614
15/09/2015,0.000524614
16/09/2015,0.000524614
17/09/2015,0.000524614
18/09/2015,0.000524614
21/09/2015,0.000524614
22/09/2015,0.000524614
23/09/2015,0.000524614
24/09/2015,0.000524614
25/09/2015,0.000524614
28/09/2015,0.000524614
29/09/2015,0.000524614
30/09/2015,0.000524614
1/10/2015,0.000524614
2/10/2015,0.000524614
5/10/2015,0.000524614
6/10/2015,0.000524614
7/10/2015,0.000524614
8/10/2015,0.000524614
9/10/2015,0.000524614
13/10/2015,0.000524614
14/10/2015,0.000524614
15/10/2015,0.000524614
16/10/2015,0.000524614
19/10/2015,0.000524614
20/10/2015,0.000524614
21/10/2015,0.000524614
22/10/2015,0.000524961
23/10/2015,0.000524961
26/10/2015,0.000524961
27/10/2015,0.000524961
28/10/2015,0.000524961
29/10/2015,0.000524961
30/10/2015,0.000524961
3/11/2015,0.000524961
4/11/2015,0.000524961
5/11/2015,0.000524961
6/11/2015,0.000524961
9/11/2015,0.000524961
10/11/2015,0.000524961
11/11/2015,0.000524961
12/11/2015,0.000524961
13/11/2015,0.000524961
16/11/2015,0.000524961
17/11/2015,0.000524961
18/11/2015,0.000524961
19/11/2015,0.000524961
20/11/2015,0.000524961
23/11/2015,0.000524961
24/11/2015,0.000524961
25/11/2015,0.000524961
26/11/2015,0.000524961
27/11/2015,0.000524961
30/11/2015,0.000524961
1/12/2015,0.000524961
2/12/2015,0.000524961
3/12/2015,0.000524961
4/12/2015,0.000524961
7/12/2015,0.000524961
8/12/2015,0.000524961
9/12/2015,0.000524961
10/12/2015,0.000524961
11/12/2015,0.000524961
14/12/2015,0.000524961
15/12/2015,0.000524961
16/12/2015,0.000524961
17/12/2015,0.000524961
18/12/2015,0.000524961
21/12/2015,0.000524961
22/12/2015,0.000524961
23/12/2015,0.000524961
24/12/2015,0.000524961
28/12/2015,0.000524961
29/12/2015,0.000524961
30/12/2015,0.000524961
31/12/2015,0.000524961
4/1/2016,0.000524961
5/1/2016,0.000524961
6/1/2016,0.000524961
7/1/2016,0.000524961
8/1/2016,0.000524961
11/1/2016,0.000524961
12/1/2016,0.000524961
13/01/2016,0.000524961
14/01/2016,0.000524961
15/01/2016,0.000524961
18/01/2016,0.000524961
19/01/2016,0.000524961
20/01/2016,0.000524961
21/01/2016,0.000524614
22/01/2016,0.000524614
25/01/2016,0.000524614
26/01/2016,0.000524614
27/01/2016,0.000524614
28/01/2016,0.000524614
29/01/2016,0.000524614
1/2/2016,0.000524614
2/2/2016,0.000524614
3/2/2016,0.000524614
4/2/2016,0.000524614
5/2/2016,0.000524614
10/2/2016,0.000524614
11/2/2016,0.000524614
12/2/2016,0.000524614
15/02/2016,0.000524614
16/02/2016,0.000524614
17/02/2016,0.000524614
18/02/2016,0.000524614
19/02/2016,0.000524614
22/02/2016,0.000524614
23/02/2016,0.000524614
24/02/2016,0.000524614
25/02/2016,0.000524614
26/02/2016,0.000524614
29/02/2016,0.000524614
1/3/2016,0.000524614
2/3/2016,0.000524614
3/3/2016,0.000524614
4/3/2016,0.000524614
7/3/2016,0.000524614
8/3/2016,0.000524614
9/3/2016,0.000524614
10/3/2016,0.000524614
11/3/2016,0.000524614
14/03/2016,0.000524614
15/03/2016,0.000524614
16/03/2016,0.000524614
17/03/2016,0.000524614
18/03/2016,0.000524614
21/03/2016,0.000524614
22/03/2016,0.000524614
23/03/2016,0.000524614
24/03/2016,0.000524614
28/03/2016,0.000524614
29/03/2016,0.000524614
30/03/2016,0.000524614
31/03/2016,0.000524614
1/4/2016,0.000524614
4/4/2016,0.000524614
5/4/2016,0.000524614
6/4/2016,0.000524614
7/4/2016,0.000524614
8/4/2016,0.000524614
11/4/2016,0.000524614
12/4/2016,0.000524614
13/04/2016,0.000524614
14/04/2016,0.000524614
15/04/2016,0.000524614
18/04/2016,0.000524614
19/04/2016,0.000524614
20/04/2016,0.000524614
22/04/2016,0.000524614
25/04/2016,0.000524614
26/04/2016,0.000524614
27/04/2016,0.000524614
28/04/2016,0.000524614
29/04/2016,0.000524614
2/5/2016,0.000524614
3/5/2016,0.000524614
4/5/2016,0.000524614
5/5/2016,0.000524614
6/5/2016,0.000524614
9/5/2016,0.000524614
10/5/2016,0.000524614
11/5/2016,0.000524614
12/5/2016,0.000524614
13/05/2016,0.000524614
16/05/2016,0.000524614
17/05/2016,0.000524614
18/05/2016,0.000524614
19/05/2016,0.000524614
20/05/2016,0.000524614
23/05/2016,0.000524614
24/05/2016,0.000524614
25/05/2016,0.000524614
27/05/2016,0.000524614
30/05/2016,0.000524614
31/05/2016,0.000524614
1/6/2016,0.000524614
2/6/2016,0.000524614
3/6/2016,0.000524614
6/6/2016,0.000524614
7/6/2016,0.000524614
8/6/2016,0.000524614
9/6/2016,0.000524614
10/6/2016,0.000524614
13/06/2016,0.000524614
14/06/2016,0.000524614
15/06/2016,0.000524614
16/06/2016,0.000524614
17/06/2016,0.000524614
20/06/2016,0.000524614
21/06/2016,0.000524614
22/06/2016,0.000524614
23/06/2016,0.000524614
24/06/2016,0.000524614
27/06/2016,0.000524614
28/06/2016,0.000524614
29/06/2016,0.000524614
30/06/2016,0.000524614
1/7/2016,0.000524614
4/7/2016,0.000524614
5/7/2016,0.000524614
6/7/2016,0.000524614
7/7/2016,0.000524614
8/7/2016,0.000524614
11/7/2016,0.000524614
12/7/2016,0.000524614
13/07/2016,0.000524614
14/07/2016,0.000524614
15/07/2016,0.000524614
18/07/2016,0.000524614
19/07/2016,0.000524614
20/07/2016,0.000524614
21/07/2016,0.000524614
22/07/2016,0.000524614
25/07/2016,0.000524614
26/07/2016,0.000524614
27/07/2016,0.000524614
28/07/2016,0.000524614
29/07/2016,0.000524614
1/8/2016,0.000524614
2/8/2016,0.000524614
3/8/2016,0.000524614
4/8/2016,0.000524614
5/8/2016,0.000524614
8/8/2016,0.000524614
9/8/2016,0.000524614
10/8/2016,0.000524614
11/8/2016,0.000524614
12/8/2016,0.000524614
15/08/2016,0.000524614
16/08/2016,0.000524614
17/08/2016,0.000524614
18/08/2016,0.000524614
19/08/2016,0.000524614
22/08/2016,0.000524614
23/08/2016,0.000524614
24/08/2016,0.000524614
25/08/2016,0.000524614
26/08/2016,0.000524614
29/08/2016,0.000524614
30/08/2016,0.000524614
31/08/2016,0.000524614
1/9/2016,0.000524614
2/9/2016,0.000524614
5/9/2016,0.000524614
6/9/2016,0.000524614
8/9/2016,0.000524614
9/9/2016,0.000524614
12/9/2016,0.000524614
13/09/2016,0.000524614
14/09/2016,0.000524614
15/09/2016,0.000524614
16/09/2016,0.000524614
19/09/2016,0.000524614
20/09/2016,0.000524614
